run_id,seed,baseline,chunk,loss,macro_f1,strategy,budget,fitness,faci_scalar,runtime_s,mem_peak_mb
5,42,Hybrid GA + GWO,0,0.1,0.16880187273888062,Hybrid,3,0.7954481870060973,0.2012503274708246,0.4237806797027588,0.9845342636108398
5,42,Hybrid GA + GWO,1,0.1,0.38316498316498315,Hybrid,4,0.820984570525456,0.19541355773864363,0.40727663040161133,1.116347312927246
5,42,Hybrid GA + GWO,2,0.1,0.4645784832451499,Hybrid,4,0.820984570525456,0.2118878029818993,0.3857762813568115,1.2156810760498047
5,42,Hybrid GA + GWO,3,0.1,0.45958333333333334,Hybrid,4,0.820984570525456,0.19412899209056095,0.38317441940307617,1.2310171127319336
5,42,Hybrid GA + GWO,4,0.1,0.4219047619047619,Hybrid,4,0.820984570525456,0.18959495452770625,0.3753526210784912,1.3110857009887695
5,42,Hybrid GA + GWO,5,0.1,0.3986864283638477,Hybrid,4,0.8224999999999998,0.1961768448463318,0.40842533111572266,1.3454761505126953
5,42,Hybrid GA + GWO,6,0.1,0.4080440017940018,Hybrid,4,0.8224999999999998,0.19034212188156507,0.37285351753234863,1.429891586303711
5,42,Hybrid GA + GWO,7,0.1,0.4131922131922132,Hybrid,4,0.8224999999999998,0.1838016177094288,0.3796665668487549,1.4358100891113281
5,42,Hybrid GA + GWO,8,0.1,0.4080124887190105,Hybrid,4,0.8224999999999998,0.19322648192598715,0.3862464427947998,1.510427474975586
5,42,Hybrid GA + GWO,9,0.1,0.397878074375319,Hybrid,4,0.8224999999999998,0.21041692500515635,0.37401604652404785,1.5396251678466797
5,42,Hybrid GA + GWO,10,0.1,0.42203451178451185,Hybrid,4,0.8224999999999998,0.21202477384058716,0.38321566581726074,1.6330795288085938
5,42,Hybrid GA + GWO,11,0.1,0.4172950890916992,Hybrid,4,0.8224999999999998,0.21892582445396705,0.4008142948150635,1.6531038284301758
5,42,Hybrid GA + GWO,12,0.1,0.3996816059757236,Hybrid,3,0.8255778360129652,0.21599288521166965,0.44317054748535156,1.747406005859375
5,42,Hybrid GA + GWO,13,0.1,0.3672570077676461,Hybrid,3,0.8269791301577932,0.2110813579608933,0.42096662521362305,1.7560157775878906
5,42,Hybrid GA + GWO,14,0.1,0.3672570077676461,Hybrid,3,0.8269791301577932,0.21115433420106453,0.4338653087615967,1.8174171447753906
5,42,Hybrid GA + GWO,15,0.1,0.3477351598173516,Hybrid,3,0.8269791301577932,0.20864104836894543,0.3936011791229248,1.8896875381469727
5,42,Hybrid GA + GWO,16,0.1,0.343289972899729,Hybrid,3,0.8269791301577932,0.19504817910425343,0.3977634906768799,1.8896875381469727
5,42,Hybrid GA + GWO,17,0.1,0.3468780169602087,Hybrid,3,0.8269791301577932,0.22636047340894114,0.39376282691955566,1.950429916381836
5,42,Hybrid GA + GWO,18,0.1,0.3424328300425861,Hybrid,3,0.8269791301577932,0.1995751972727157,0.39925384521484375,1.950429916381836
5,42,Hybrid GA + GWO,19,0.1,0.3373311086028365,Hybrid,3,0.8269791301577932,0.1942094582926487,0.4056384563446045,2.0021257400512695
