Timestamp,Chunk_ID,Strategy,Budget,Fitness,Macro_F1,Utility,Confidence,Cost,FACI_Vector
2026-07-19T17:39:48.744946,0,Hybrid,3,0.8008206887617375,0.12806209071064759,0.8008206887617375,0.5338804591744917,0.3222696260240737,"[0.43983333333333335, 0.0, 0.017280660113890695, 0.025, 0.03333333333333333, 0.8337820902573642, 0.3181124053739839, 0.10410445557272834]"
2026-07-19T17:39:48.966931,1,Hybrid,5,0.8090445792392913,0.2024,0.8090445792392913,0.5393630528261942,0.6000000000000001,"[0.44749999999999995, 0.0, 0.005088205494963942, 0.025, 0.016666666666666666, 0.8554690867563796, 0.3000657309092132, 0.06555178481173098]"
2026-07-19T17:39:49.189100,2,Hybrid,3,0.8196615826718587,0.32242789007494893,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.4616666666666667, 0.0, 0.00982858051239555, 0.075, 0.05, 0.8330670339944255, 0.33055979075258657, 0.08550833430338775]"
2026-07-19T17:39:49.388806,3,Hybrid,3,0.8196615826718587,0.4145604395604396,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.4211666666666667, 0.0, 0.01457268714048197, 0.0, 0.03333333333333333, 0.8238697060325606, 0.3274886794890347, 0.10298917133995784]"
2026-07-19T17:39:49.586911,4,Hybrid,3,0.8196615826718587,0.42169595110771585,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.33399999999999996, 0.0, 0.021661815196297958, 0.025, 0.03333333333333333, 0.880253748020978, 0.33781219214104696, 0.07355754898725722]"
2026-07-19T17:39:49.787389,5,Hybrid,3,0.8196615826718587,0.4801242236024844,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.4539999999999999, 0.0, 0.02308661201353122, 0.0, 0.05, 0.8445701948996005, 0.2889806904190738, 0.0625876451243469]"
2026-07-19T17:39:49.981247,6,Hybrid,3,0.8196615826718587,0.4928376495165391,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.358, 0.0, 0.003496503496503497, 0.05, 0.016666666666666666, 0.8486700139752721, 0.35781780288859927, 0.06302198004035728]"
2026-07-19T17:39:50.179746,7,Hybrid,3,0.8196615826718587,0.5175114470839953,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.3465, 0.0, 0.018597560975609755, 0.0, 0.03333333333333333, 0.859309493909427, 0.32807929590835905, 0.06964771247975406]"
2026-07-19T17:39:50.379010,8,Hybrid,3,0.8196615826718587,0.5541458320146846,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.4301666666666667, 0.0, 0.0015625, 0.025, 0.03333333333333333, 0.8540653884183241, 0.2832927785596894, 0.07647956894852484]"
2026-07-19T17:39:50.580302,9,Hybrid,3,0.8196615826718587,0.5459272878651218,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.5195000000000001, 0.0, 0.012199675315521363, 0.075, 0.03333333333333333, 0.7755347186444423, 0.26213447739764784, 0.12311720770285779]"
2026-07-19T17:39:50.785418,10,Hybrid,3,0.8196615826718587,0.5491462433574673,0.8196615826718587,0.5464410551145725,0.39146971660345153,"[0.5323333333333333, 0.0, 0.013964284291148812, 0.05, 0.03333333333333333, 0.844091578878521, 0.30539282115103705, 0.042983578606256956]"
2026-07-19T17:39:51.007380,11,Hybrid,3,0.8223109847168696,0.537,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.5691666666666668, 0.0, 0.007989528023830062, 0.025, 0.05, 0.8225096832562334, 0.34348306208882695, 0.07003120715886521]"
2026-07-19T17:39:51.213914,12,Hybrid,3,0.8223109847168696,0.5257517234726211,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.4843333333333333, 0.0, 0.03616216108743629, 0.05, 0.06666666666666667, 0.8243288828349931, 0.33434979393076525, 0.07884026705311697]"
2026-07-19T17:39:51.420325,13,Hybrid,3,0.8223109847168696,0.5041661365799297,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.529, 0.0, 0.010079188529651156, 0.025, 0.03333333333333333, 0.8247695781933153, 0.32002377203125726, 0.08656811325655048]"
2026-07-19T17:39:51.626389,14,Hybrid,3,0.8223109847168696,0.49811255902000007,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.536, 0.0, 0.020035677879714577, 0.05, 0.016666666666666666, 0.819992295623632, 0.27745183244397087, 0.08837903045680348]"
2026-07-19T17:39:51.834926,15,Hybrid,3,0.8223109847168696,0.5186777462639532,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.48683333333333323, 0.0, 0.008775076669074972, 0.05, 0.03333333333333333, 0.8266272056305659, 0.3341659937607887, 0.07387133596115354]"
2026-07-19T17:39:52.043249,16,Hybrid,3,0.8223109847168696,0.495760556605627,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.3861666666666667, 0.0, 0.05013769763550273, 0.025, 0.03333333333333333, 0.8800741505228282, 0.3112573089475704, 0.03386045178554815]"
2026-07-19T17:39:52.257362,17,Hybrid,3,0.8223109847168696,0.4757456844660036,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.5348333333333335, 0.0, 0.023854730688647546, 0.125, 0.0, 0.8357600383279429, 0.32099858032020545, 0.08131401940829155]"
2026-07-19T17:39:52.479292,18,Hybrid,3,0.8223109847168696,0.47661736411736416,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.4496666666666666, 0.0, 0.0063923764677533525, 0.025, 0.0, 0.8464228080107363, 0.3621734170985119, 0.06556718291627855]"
2026-07-19T17:39:52.689269,19,Hybrid,3,0.8223109847168696,0.4583202626680887,0.8223109847168696,0.5482073231445798,0.35689015283130254,"[0.3453333333333334, 0.0, 0.051135790982472895, 0.05, 0.03333333333333333, 0.8779064566762269, 0.3019312268917832, 0.05921987955143436]"
2026-07-19T17:46:55.254100,0,Hybrid,3,0.7954481870060973,0.16880187273888062,0.7954481870060973,0.5302987913373982,0.3168219055504036,"[0.43983333333333335, 0.0, 0.017280660113890695, 0.025, 0.03333333333333333, 0.8337820902573642, 0.3181124053739839, 0.10410445557272834]"
2026-07-19T17:46:55.661377,1,Hybrid,4,0.820984570525456,0.38316498316498315,0.820984570525456,0.5473230470169707,0.4800000000000001,"[0.44749999999999995, 0.0, 0.005088205494963942, 0.025, 0.016666666666666666, 0.8554690867563796, 0.3000657309092132, 0.06555178481173098]"
2026-07-19T17:46:56.047674,2,Hybrid,4,0.820984570525456,0.4645784832451499,0.820984570525456,0.5473230470169707,0.4800000000000001,"[0.4616666666666667, 0.0, 0.00982858051239555, 0.075, 0.05, 0.8330670339944255, 0.33055979075258657, 0.08550833430338775]"
2026-07-19T17:46:56.430846,3,Hybrid,4,0.820984570525456,0.45958333333333334,0.820984570525456,0.5473230470169707,0.4800000000000001,"[0.4211666666666667, 0.0, 0.01457268714048197, 0.0, 0.03333333333333333, 0.8238697060325606, 0.3274886794890347, 0.10298917133995784]"
2026-07-19T17:46:56.806188,4,Hybrid,4,0.820984570525456,0.4219047619047619,0.820984570525456,0.5473230470169707,0.4800000000000001,"[0.33399999999999996, 0.0, 0.021661815196297958, 0.025, 0.03333333333333333, 0.880253748020978, 0.33781219214104696, 0.07355754898725722]"
2026-07-19T17:46:57.215141,5,Hybrid,4,0.8224999999999998,0.3986864283638477,0.8224999999999998,0.5483333333333332,0.4800000000000001,"[0.4539999999999999, 0.0, 0.02308661201353122, 0.0, 0.05, 0.8445701948996005, 0.2889806904190738, 0.0625876451243469]"
2026-07-19T17:46:57.587982,6,Hybrid,4,0.8224999999999998,0.4080440017940018,0.8224999999999998,0.5483333333333332,0.4800000000000001,"[0.358, 0.0, 0.003496503496503497, 0.05, 0.016666666666666666, 0.8486700139752721, 0.35781780288859927, 0.06302198004035728]"
2026-07-19T17:46:57.967660,7,Hybrid,4,0.8224999999999998,0.4131922131922132,0.8224999999999998,0.5483333333333332,0.4800000000000001,"[0.3465, 0.0, 0.018597560975609755, 0.0, 0.03333333333333333, 0.859309493909427, 0.32807929590835905, 0.06964771247975406]"
2026-07-19T17:46:58.353900,8,Hybrid,4,0.8224999999999998,0.4080124887190105,0.8224999999999998,0.5483333333333332,0.4800000000000001,"[0.4301666666666667, 0.0, 0.0015625, 0.025, 0.03333333333333333, 0.8540653884183241, 0.2832927785596894, 0.07647956894852484]"
2026-07-19T17:46:58.727923,9,Hybrid,4,0.8224999999999998,0.397878074375319,0.8224999999999998,0.5483333333333332,0.4800000000000001,"[0.5195000000000001, 0.0, 0.012199675315521363, 0.075, 0.03333333333333333, 0.7755347186444423, 0.26213447739764784, 0.12311720770285779]"
2026-07-19T17:46:59.111141,10,Hybrid,4,0.8224999999999998,0.42203451178451185,0.8224999999999998,0.5483333333333332,0.4800000000000001,"[0.5323333333333333, 0.0, 0.013964284291148812, 0.05, 0.03333333333333333, 0.844091578878521, 0.30539282115103705, 0.042983578606256956]"
2026-07-19T17:46:59.511949,11,Hybrid,4,0.8224999999999998,0.4172950890916992,0.8224999999999998,0.5483333333333332,0.4800000000000001,"[0.5691666666666668, 0.0, 0.007989528023830062, 0.025, 0.05, 0.8225096832562334, 0.34348306208882695, 0.07003120715886521]"
2026-07-19T17:46:59.955123,12,Hybrid,3,0.8255778360129652,0.3996816059757236,0.8255778360129652,0.5503852240086434,0.389966882468231,"[0.4843333333333333, 0.0, 0.03616216108743629, 0.05, 0.06666666666666667, 0.8243288828349931, 0.33434979393076525, 0.07884026705311697]"
2026-07-19T17:47:00.376093,13,Hybrid,3,0.8269791301577932,0.3672570077676461,0.8269791301577932,0.5513194201051955,0.33665268497010953,"[0.529, 0.0, 0.010079188529651156, 0.025, 0.03333333333333333, 0.8247695781933153, 0.32002377203125726, 0.08656811325655048]"
2026-07-19T17:47:00.809911,14,Hybrid,3,0.8269791301577932,0.3672570077676461,0.8269791301577932,0.5513194201051955,0.33665268497010953,"[0.536, 0.0, 0.020035677879714577, 0.05, 0.016666666666666666, 0.819992295623632, 0.27745183244397087, 0.08837903045680348]"
2026-07-19T17:47:01.204073,15,Hybrid,3,0.8269791301577932,0.3477351598173516,0.8269791301577932,0.5513194201051955,0.33665268497010953,"[0.48683333333333323, 0.0, 0.008775076669074972, 0.05, 0.03333333333333333, 0.8266272056305659, 0.3341659937607887, 0.07387133596115354]"
2026-07-19T17:47:01.601844,16,Hybrid,3,0.8269791301577932,0.343289972899729,0.8269791301577932,0.5513194201051955,0.33665268497010953,"[0.3861666666666667, 0.0, 0.05013769763550273, 0.025, 0.03333333333333333, 0.8800741505228282, 0.3112573089475704, 0.03386045178554815]"
2026-07-19T17:47:01.995599,17,Hybrid,3,0.8269791301577932,0.3468780169602087,0.8269791301577932,0.5513194201051955,0.33665268497010953,"[0.5348333333333335, 0.0, 0.023854730688647546, 0.125, 0.0, 0.8357600383279429, 0.32099858032020545, 0.08131401940829155]"
2026-07-19T17:47:02.394862,18,Hybrid,3,0.8269791301577932,0.3424328300425861,0.8269791301577932,0.5513194201051955,0.33665268497010953,"[0.4496666666666666, 0.0, 0.0063923764677533525, 0.025, 0.0, 0.8464228080107363, 0.3621734170985119, 0.06556718291627855]"
2026-07-19T17:47:02.801014,19,Hybrid,3,0.8269791301577932,0.3373311086028365,0.8269791301577932,0.5513194201051955,0.33665268497010953,"[0.3453333333333334, 0.0, 0.051135790982472895, 0.05, 0.03333333333333333, 0.8779064566762269, 0.3019312268917832, 0.05921987955143436]"
