run_id,seed,baseline,chunk,loss,macro_f1,strategy,budget,fitness,faci_scalar,runtime_s,mem_peak_mb
2,42,Hybrid GA + GWO,0,0.1,0.2540635564570656,Hybrid,2,0.7803045619490185,0.2012503274708246,0.3451502323150635,0.936650276184082
2,42,Hybrid GA + GWO,1,0.1,0.25756082997462304,Hybrid,2,0.7957538941594466,0.19541355773864363,0.3487427234649658,1.0634393692016602
2,42,Hybrid GA + GWO,2,0.1,0.3043983488132095,Hybrid,3,0.8139682276075823,0.2118878029818993,0.35886096954345703,1.1338005065917969
2,42,Hybrid GA + GWO,3,0.1,0.286,Hybrid,3,0.8139682276075823,0.19412899209056095,0.3320610523223877,1.1983404159545898
2,42,Hybrid GA + GWO,4,0.1,0.28551515151515156,Hybrid,3,0.8139682276075823,0.18959495452770625,0.3281738758087158,1.213912010192871
2,42,Hybrid GA + GWO,5,0.1,0.2885615748275595,Hybrid,3,0.8314205082048589,0.1961768448463318,0.3448472023010254,1.2965049743652344
2,42,Hybrid GA + GWO,6,0.1,0.37750653120464445,Hybrid,3,0.8314205082048589,0.19034212188156507,0.3196074962615967,1.3608884811401367
2,42,Hybrid GA + GWO,7,0.1,0.4522943722943723,Hybrid,3,0.8314205082048589,0.1838016177094288,0.33625006675720215,1.3743610382080078
2,42,Hybrid GA + GWO,8,0.1,0.4256010081562643,Hybrid,3,0.8314205082048589,0.19322648192598715,0.3416404724121094,1.4265241622924805
2,42,Hybrid GA + GWO,9,0.1,0.4638071499457638,Hybrid,3,0.8314205082048589,0.21041692500515635,0.3410372734069824,1.5029478073120117
2,42,Hybrid GA + GWO,10,0.1,0.50026792750197,Hybrid,3,0.8314205082048589,0.21202477384058716,0.346923828125,1.5265378952026367
2,42,Hybrid GA + GWO,11,0.1,0.5251917123124553,Hybrid,3,0.8314205082048589,0.21892582445396705,0.32826685905456543,1.6081514358520508
2,42,Hybrid GA + GWO,12,0.1,0.4956641040804258,Hybrid,3,0.8314205082048589,0.21599288521166965,0.3406105041503906,1.637455940246582
2,42,Hybrid GA + GWO,13,0.1,0.5422079772079772,Hybrid,3,0.8314205082048589,0.2110813579608933,0.35461854934692383,1.7056694030761719
2,42,Hybrid GA + GWO,14,0.1,0.4899510030701939,Hybrid,3,0.8314205082048589,0.21115433420106453,0.36026620864868164,1.7578973770141602
2,42,Hybrid GA + GWO,15,0.1,0.4844197145891009,Hybrid,3,0.8314205082048589,0.20864104836894543,0.35573863983154297,1.7847881317138672
2,42,Hybrid GA + GWO,16,0.1,0.4834126984126984,Hybrid,3,0.8314205082048589,0.19504817910425343,0.3389260768890381,1.828725814819336
2,42,Hybrid GA + GWO,17,0.1,0.44963967669414523,Hybrid,3,0.8343879494989985,0.22636047340894114,0.35347867012023926,1.8774242401123047
2,42,Hybrid GA + GWO,18,0.1,0.430703039650408,Hybrid,3,0.8343879494989985,0.1995751972727157,0.35756683349609375,1.8898181915283203
2,42,Hybrid GA + GWO,19,0.1,0.41550925925925924,Hybrid,3,0.8343879494989985,0.1942094582926487,0.36725711822509766,1.9344806671142578
