Timestamp,Chunk_ID,Strategy,Budget,Fitness,Macro_F1,Utility,Confidence,Cost,FACI_Vector
2026-07-19T18:41:12.322763,26,Hybrid,3,0.8359979929748527,0.6549377553465188,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.48183333333333334, 0.0, 0.014387189103661477, 0.0, 0.0, 0.8234587201244224, 0.3107716719632257, 0.07461994687865657]"
2026-07-19T18:41:15.210237,27,Hybrid,3,0.8359979929748527,0.6147353706738649,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.3798333333333333, 0.0, 0.01960012978194433, 0.075, 0.016666666666666666, 0.8667387618785986, 0.38356258354745343, 0.06602835635812995]"
2026-07-19T18:41:18.057779,28,Hybrid,3,0.8359979929748527,0.6505550015818287,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.5616666666666668, 0.0, 0.02674409572615736, 0.1, 0.016666666666666666, 0.8405250099001007, 0.34464297648596354, 0.05127338937026791]"
2026-07-19T18:41:20.900787,29,Hybrid,3,0.8359979929748527,0.5639840757535809,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.42766666666666664, 0.0, 0.038398214908642064, 0.05, 0.05, 0.8362092498735123, 0.41100689512457034, 0.08819111398187839]"
2026-07-19T18:41:23.802703,30,Hybrid,3,0.8359979929748527,0.5811579751517832,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.5829999999999999, 0.0, 0.010729045680313232, 0.05, 0.08333333333333333, 0.8242862552276999, 0.3257711994389828, 0.057827616240920185]"
2026-07-19T18:41:26.670796,31,Hybrid,3,0.8359979929748527,0.6304837593853931,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.5454999999999999, 0.0, 0.0008865248226950353, 0.0, 0.08333333333333333, 0.8611920897610791, 0.38045951395416966, 0.03969244410981741]"
2026-07-19T18:41:29.525999,32,Hybrid,3,0.8359979929748527,0.6904438454627134,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.4958333333333333, 0.0, 0.026222592967776414, 0.0, 0.016666666666666666, 0.845161011496773, 0.3028283924976522, 0.05261450900537599]"
2026-07-19T18:41:32.403817,33,Hybrid,3,0.8359979929748527,0.6521602971917437,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.43733333333333324, 0.0, 0.011769480519480518, 0.0, 0.03333333333333333, 0.8143741417528305, 0.2824543034813155, 0.11654582290657425]"
2026-07-19T18:41:35.233445,34,Hybrid,3,0.8359979929748527,0.6329298654561812,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.4004999999999999, 0.0, 0.027092447781758223, 0.1, 0.016666666666666666, 0.8723247392737402, 0.36835317446187815, 0.04794327246769559]"
2026-07-19T18:41:38.098152,35,Hybrid,3,0.8359979929748527,0.5814300107321988,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.4371666666666667, 0.0, 0.039636633598746904, 0.025, 0.05, 0.8606710582182892, 0.3184986097805256, 0.06265744920095749]"
2026-07-19T18:41:40.975726,36,Hybrid,3,0.8359979929748527,0.6431839028701989,0.8359979929748527,0.5573319953165684,0.33551195259626276,"[0.3969444444444445, 0.0, 0.007115195723233982, 0.0, 0.027777777777777776, 0.818464673192261, 0.335855442837679, 0.1297527568320123]"
2026-07-19T19:22:59.579107,0,Hybrid,3,0.8090998753958657,0.08189886480908153,0.8090998753958657,0.5393999169305771,0.3643289853411553,"[0.38150000000000006, 0.0, 0.013096939814819459, 0.025, 0.0, 0.8144138851471965, 0.2856505748953569, 0.12855753405282372]",0.85
2026-07-19T19:23:05.545609,1,Hybrid,3,0.8090998753958657,0.06514094656136507,0.8090998753958657,0.5393999169305771,0.3643289853411553,"[0.4261666666666667, 0.0, 0.013913500500940248, 0.075, 0.016666666666666666, 0.840302859595649, 0.3637638135687823, 0.0865645878646235]",0.85
2026-07-19T19:23:11.128150,2,Hybrid,3,0.8090998753958657,0.054976303317535544,0.8090998753958657,0.5393999169305771,0.3643289853411553,"[0.4411666666666666, 0.0, 0.0008928571428571428, 0.025, 0.06666666666666667, 0.8556394859018905, 0.35750484027870494, 0.06672610159273934]",0.85
2026-07-19T19:23:16.294759,3,Hybrid,3,0.8090998753958657,0.09523809523809525,0.8090998753958657,0.5393999169305771,0.3643289853411553,"[0.4136666666666667, 0.0, 0.0073222395420671285, 0.05, 0.03333333333333333, 0.8833845737500845, 0.4448230673781115, 0.03756524117478593]",0.85
2026-07-19T19:23:25.421987,4,Hybrid,3,0.8090998753958657,0.09155798200384188,0.8090998753958657,0.5393999169305771,0.3643289853411553,"[0.6188333333333333, 0.0, 0.009304257322912266, 0.05, 0.03333333333333333, 0.7912453215955793, 0.3546227546747641, 0.12034181525902002]",0.9
2026-07-19T19:23:30.649701,5,Hybrid,3,0.8090998753958657,0.15806592406114425,0.8090998753958657,0.5393999169305771,0.3643289853411553,"[0.42466666666666664, 0.0, 0.028489054000129143, 0.025, 0.016666666666666666, 0.8527760609577892, 0.387347004460332, 0.058029120867404915]",0.85
2026-07-19T19:23:36.172063,6,Hybrid,3,0.8224215147924362,0.26673516093937755,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.4535, 0.0, 0.006861985720532407, 0.025, 0.016666666666666666, 0.8010087097275698, 0.2805654557596625, 0.12871421942376024]",0.85
2026-07-19T19:23:41.953909,7,Hybrid,3,0.8224215147924362,0.3306364377164084,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.2985, 0.0, 0.002111810226368699, 0.125, 0.0, 0.8564547358813209, 0.2883417340221183, 0.08280826237064459]",0.85
2026-07-19T19:23:49.685035,8,Hybrid,3,0.8224215147924362,0.42686803686803676,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.5793333333333333, 0.0, 0.008261136032559359, 0.075, 0.03333333333333333, 0.8287276325825805, 0.36872159548449424, 0.05996607012189542]",0.9
2026-07-19T19:23:57.013500,9,Hybrid,3,0.8224215147924362,0.4598001046914873,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.5373333333333333, 0.0, 0.03489139308200696, 0.0, 0.05, 0.8339724437049549, 0.4126758474513571, 0.06564095835144533]",0.9
2026-07-19T19:24:03.760540,10,Hybrid,3,0.8224215147924362,0.5019604393076879,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.5210000000000001, 0.0, 0.025978150539045942, 0.075, 0.03333333333333333, 0.8494948190719798, 0.3725613294811666, 0.04568692735601265]",0.9
2026-07-19T19:24:10.273628,11,Hybrid,3,0.8224215147924362,0.5146491397747679,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.4531666666666667, 0.0, 0.05185794076902932, 0.025, 0.03333333333333333, 0.8313291847889804, 0.29318748136752326, 0.09410314452073845]",0.85
2026-07-19T19:24:17.257246,12,Hybrid,3,0.8224215147924362,0.5213610779464438,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.3983333333333333, 0.0, 0.0, 0.075, 0.05, 0.8210426179403981, 0.3492434425536421, 0.11551991319974561]",0.85
2026-07-19T19:24:24.220748,13,Hybrid,3,0.8224215147924362,0.5264457051856276,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.3443333333333333, 0.0, 0.016052371984575375, 0.05, 0.03333333333333333, 0.8660144678318098, 0.3353153457319518, 0.06761429754317058]",0.85
2026-07-19T19:24:31.049485,14,Hybrid,3,0.8224215147924362,0.5295765538501188,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.4168333333333333, 0.0, 0.02442228755985828, 0.025, 0.0, 0.8472340268209925, 0.38212184292543167, 0.0798398816236496]",0.85
2026-07-19T19:24:38.723820,15,Hybrid,3,0.8224215147924362,0.5562770981638906,0.8224215147924362,0.5482810098616241,0.39985684836382207,"[0.4651666666666666, 0.0, 0.020404356942361052, 0.075, 0.03333333333333333, 0.8566818514177135, 0.27245617068549877, 0.03966942431891767]",0.85
2026-07-19T19:24:46.123381,16,Hybrid,3,0.828374054475478,0.5438289875499177,0.828374054475478,0.5522493696503187,0.3737325426652846,"[0.33766666666666667, 0.0, 0.024401310897225435, 0.025, 0.016666666666666666, 0.8758717330252109, 0.3497208400190729, 0.052251575625681945]",0.85
2026-07-19T19:24:51.516520,17,Hybrid,3,0.8289512438488291,0.5716049817056009,0.8289512438488291,0.552634162565886,0.3201528674272959,"[0.4688333333333333, 0.0, 0.0193903960810372, 0.0, 0.06666666666666667, 0.8520717455451416, 0.3502570000857288, 0.04137304174630819]",0.85
2026-07-19T19:24:56.982270,18,Hybrid,3,0.8289512438488291,0.5994703692351923,0.8289512438488291,0.552634162565886,0.3201528674272959,"[0.24983333333333335, 0.0, 0.006866738048949242, 0.025, 0.016666666666666666, 0.9048102066490952, 0.37531597324611676, 0.02736737687563202]",0.8
2026-07-19T19:25:02.607396,19,Hybrid,3,0.8289512438488291,0.6085157968029586,0.8289512438488291,0.552634162565886,0.3201528674272959,"[0.48650000000000004, 0.0, 0.012028805217156593, 0.025, 0.06666666666666667, 0.8173048267433882, 0.3489945422047986, 0.098604332757747]",0.85
2026-07-19T19:25:08.090665,20,Hybrid,3,0.8289512438488291,0.6427944919876846,0.8289512438488291,0.552634162565886,0.3201528674272959,"[0.4966666666666667, 0.0, 0.013683242613664635, 0.1, 0.03333333333333333, 0.8378884280016742, 0.3339215868980863, 0.09158074062183855]",0.9
2026-07-19T19:25:14.789771,21,Hybrid,3,0.8289512438488291,0.664756213703271,0.8289512438488291,0.552634162565886,0.3201528674272959,"[0.351, 0.0, 0.002777777777777778, 0.0, 0.016666666666666666, 0.8863897211706115, 0.2522581170075205, 0.04134308318223658]",0.8
2026-07-19T19:25:21.981741,22,Hybrid,3,0.8289512438488291,0.6555722744688262,0.8289512438488291,0.552634162565886,0.3201528674272959,"[0.4873333333333333, 0.0, 0.05071455956186701, 0.1, 0.03333333333333333, 0.8041277954869062, 0.27309347522133454, 0.11249122236156017]",0.85
2026-07-19T19:25:27.016144,23,Hybrid,3,0.8289512438488291,0.6310243072799218,0.8289512438488291,0.552634162565886,0.3201528674272959,"[0.46333333333333326, 0.0, 0.009159987737047256, 0.05, 0.0, 0.8337446116410065, 0.3305568648472358, 0.08859306534626676]",0.85
2026-07-19T19:25:32.398416,24,Hybrid,3,0.829045583368592,0.6293975903614457,0.829045583368592,0.5526970555790613,0.37366426000321795,"[0.5373333333333333, 0.0, 0.011248017995651127, 0.075, 0.06666666666666667, 0.8455496408094456, 0.32690799012354754, 0.054527603779327624]",0.9
