Timestamp,Chunk_ID,Strategy,Fitness,Macro_F1,Utility,Confidence,Cost,FACI_Vector
2026-07-18T11:18:52.275472,0,Back Translation,0.0,0.0,0.0,0.0,0.0,"[0.30300000000000005, 0.0, 0.04193091371155608, 0.0, 0.0, 0.870962826542279, 0.33542233328448934, 0.09475787941027257]"
2026-07-18T11:18:57.086439,1,BERT Contextual,0.0,0.0,0.0,0.0,0.0,"[0.45600000000000007, 0.0, 0.023219157822737264, 0.0, 0.0, 0.7933348790766113, 0.31385509122939736, 0.15128890093558728]"
2026-07-18T11:28:49.629157,0,Hybrid,0.0,0.19047619047619047,0.0,0.0,0.0,"[0.30300000000000005, 0.0, 0.04193091371155608, 0.0, 0.0, 0.870962826542279, 0.33542233328448934, 0.09475787941027257]"
2026-07-18T11:29:22.235207,1,BERT Contextual,0.0,0.19047619047619047,0.0,0.0,0.0,"[0.45600000000000007, 0.0, 0.023219157822737264, 0.0, 0.0, 0.7933348790766113, 0.31385509122939736, 0.15128890093558728]"
2026-07-18T11:29:38.188697,2,BERT Contextual,0.0,0.19047619047619047,0.0,0.0,0.0,"[0.3803333333333333, 0.0, 0.032346598537840006, 0.05, 0.0, 0.8643727580569447, 0.2134035620068501, 0.05703090037037726]"
