run_id,seed,baseline,chunk,loss,macro_f1,strategy,budget,fitness,faci_scalar,runtime_s,mem_peak_mb
6,42,Hybrid GA + GWO,0,0.1,0.21113318499682135,Hybrid,4,0.7864688721200456,0.2012503274708246,0.3906128406524658,0.877899169921875
6,42,Hybrid GA + GWO,1,0.1,0.4119824529036755,Hybrid,4,0.796735794312895,0.19541355773864363,0.39151644706726074,1.0159788131713867
6,42,Hybrid GA + GWO,2,0.1,0.43694327238631037,Hybrid,3,0.8061048343805712,0.2118878029818993,0.364879846572876,1.0979785919189453
6,42,Hybrid GA + GWO,3,0.1,0.425954799917064,Hybrid,4,0.8189625302485206,0.19412899209056095,0.3840935230255127,1.1189069747924805
6,42,Hybrid GA + GWO,4,0.1,0.3912098765432098,Hybrid,4,0.8189625302485206,0.18959495452770625,0.3673069477081299,1.1942768096923828
6,42,Hybrid GA + GWO,5,0.1,0.3753320204009494,Hybrid,4,0.8189625302485206,0.1961768448463318,0.36324214935302734,1.2268924713134766
6,42,Hybrid GA + GWO,6,0.1,0.3659208800185529,Hybrid,4,0.8189625302485206,0.19034212188156507,0.35900068283081055,1.301377296447754
6,42,Hybrid GA + GWO,7,0.1,0.36736996336996336,Hybrid,3,0.8232582394389607,0.1838016177094288,0.38570237159729004,1.359292984008789
6,42,Hybrid GA + GWO,8,0.1,0.37176556776556774,Hybrid,3,0.8232582394389607,0.19322648192598715,0.34710192680358887,1.359292984008789
6,42,Hybrid GA + GWO,9,0.1,0.38909567746703855,Hybrid,3,0.8232582394389607,0.21041692500515635,0.36075448989868164,1.418410301208496
6,42,Hybrid GA + GWO,10,0.1,0.4281726443649707,Hybrid,3,0.8232582394389607,0.21202477384058716,0.3734285831451416,1.455850601196289
6,42,Hybrid GA + GWO,11,0.1,0.41382284382284384,Hybrid,3,0.8232582394389607,0.21892582445396705,0.3827531337738037,1.538743019104004
6,42,Hybrid GA + GWO,12,0.1,0.44586452200728904,Hybrid,3,0.8232582394389607,0.21599288521166965,0.38851094245910645,1.5581464767456055
6,42,Hybrid GA + GWO,13,0.1,0.4231230451694848,Hybrid,3,0.8232582394389607,0.2110813579608933,0.36669039726257324,1.6432209014892578
6,42,Hybrid GA + GWO,14,0.1,0.43217614769796936,Hybrid,3,0.8232582394389607,0.21115433420106453,0.36649560928344727,1.707815170288086
6,42,Hybrid GA + GWO,15,0.1,0.42856355114419636,Hybrid,3,0.8232582394389607,0.20864104836894543,0.3699615001678467,1.7097158432006836
6,42,Hybrid GA + GWO,16,0.1,0.41036898900838575,Hybrid,3,0.8232582394389607,0.19504817910425343,0.3995537757873535,1.764963150024414
6,42,Hybrid GA + GWO,17,0.1,0.40993156010795867,Hybrid,3,0.8232582394389607,0.22636047340894114,0.3797907829284668,1.7721900939941406
6,42,Hybrid GA + GWO,18,0.1,0.4224401942926533,Hybrid,3,0.8283520627597499,0.1995751972727157,0.3914499282836914,1.8375654220581055
6,42,Hybrid GA + GWO,19,0.1,0.4185250544662309,Hybrid,3,0.8283520627597499,0.1942094582926487,0.385847806930542,1.8853368759155273
