Timestamp,Chunk_ID,Strategy,Budget,Fitness,Macro_F1,Utility,Confidence,Cost,FACI_Vector
2026-07-19T17:39:07.027072,0,Hybrid,1,0.7419513786509042,0.13990950226244345,0.7419513786509042,0.49463425243393616,0.11649663667996618,"[0.43983333333333335, 0.0, 0.017280660113890695, 0.025, 0.03333333333333333, 0.8337820902573642, 0.3181124053739839, 0.10410445557272834]"
2026-07-19T17:39:07.293031,1,Hybrid,1,0.7723712204413627,0.2033333333333333,0.7723712204413627,0.5149141469609085,0.16727980060613534,"[0.44749999999999995, 0.0, 0.005088205494963942, 0.025, 0.016666666666666666, 0.8554690867563796, 0.3000657309092132, 0.06555178481173098]"
2026-07-19T17:39:07.558419,2,Hybrid,2,0.7930845300852588,0.25598290598290596,0.7930845300852588,0.5287230200568392,0.24000000000000005,"[0.4616666666666667, 0.0, 0.00982858051239555, 0.075, 0.05, 0.8330670339944255, 0.33055979075258657, 0.08550833430338775]"
2026-07-19T17:39:07.803307,3,Hybrid,2,0.7930845300852588,0.2208989313973407,0.7930845300852588,0.5287230200568392,0.24000000000000005,"[0.4211666666666667, 0.0, 0.01457268714048197, 0.0, 0.03333333333333333, 0.8238697060325606, 0.3274886794890347, 0.10298917133995784]"
2026-07-19T17:39:08.048844,4,Hybrid,2,0.7930845300852588,0.2578915541221528,0.7930845300852588,0.5287230200568392,0.24000000000000005,"[0.33399999999999996, 0.0, 0.021661815196297958, 0.025, 0.03333333333333333, 0.880253748020978, 0.33781219214104696, 0.07355754898725722]"
2026-07-19T17:39:08.309315,5,Hybrid,2,0.79319907911366,0.3601212121212122,0.79319907911366,0.5287993860757734,0.24000000000000005,"[0.4539999999999999, 0.0, 0.02308661201353122, 0.0, 0.05, 0.8445701948996005, 0.2889806904190738, 0.0625876451243469]"
2026-07-19T17:39:08.554813,6,Hybrid,2,0.79319907911366,0.4370214612973234,0.79319907911366,0.5287993860757734,0.24000000000000005,"[0.358, 0.0, 0.003496503496503497, 0.05, 0.016666666666666666, 0.8486700139752721, 0.35781780288859927, 0.06302198004035728]"
2026-07-19T17:39:08.805043,7,Hybrid,2,0.79319907911366,0.482091353789467,0.79319907911366,0.5287993860757734,0.24000000000000005,"[0.3465, 0.0, 0.018597560975609755, 0.0, 0.03333333333333333, 0.859309493909427, 0.32807929590835905, 0.06964771247975406]"
2026-07-19T17:39:09.067133,8,Hybrid,2,0.7939309657145402,0.4559808901790034,0.7939309657145402,0.5292873104763601,0.23936452983527207,"[0.4301666666666667, 0.0, 0.0015625, 0.025, 0.03333333333333333, 0.8540653884183241, 0.2832927785596894, 0.07647956894852484]"
2026-07-19T17:39:09.319009,9,Hybrid,2,0.7939309657145402,0.46844400807287406,0.7939309657145402,0.5292873104763601,0.23936452983527207,"[0.5195000000000001, 0.0, 0.012199675315521363, 0.075, 0.03333333333333333, 0.7755347186444423, 0.26213447739764784, 0.12311720770285779]"
2026-07-19T17:39:09.569535,10,Hybrid,2,0.7939309657145402,0.47018513883094604,0.7939309657145402,0.5292873104763601,0.23936452983527207,"[0.5323333333333333, 0.0, 0.013964284291148812, 0.05, 0.03333333333333333, 0.844091578878521, 0.30539282115103705, 0.042983578606256956]"
2026-07-19T17:39:09.823801,11,Hybrid,2,0.7939309657145402,0.5577580314422419,0.7939309657145402,0.5292873104763601,0.23936452983527207,"[0.5691666666666668, 0.0, 0.007989528023830062, 0.025, 0.05, 0.8225096832562334, 0.34348306208882695, 0.07003120715886521]"
2026-07-19T17:39:10.090230,12,Hybrid,2,0.7993521839402248,0.5355291834602179,0.7993521839402248,0.5329014559601498,0.24000000000000005,"[0.4843333333333333, 0.0, 0.03616216108743629, 0.05, 0.06666666666666667, 0.8243288828349931, 0.33434979393076525, 0.07884026705311697]"
2026-07-19T17:39:10.355877,13,Hybrid,2,0.7993521839402248,0.5264718024850288,0.7993521839402248,0.5329014559601498,0.24000000000000005,"[0.529, 0.0, 0.010079188529651156, 0.025, 0.03333333333333333, 0.8247695781933153, 0.32002377203125726, 0.08656811325655048]"
2026-07-19T17:39:10.613524,14,Hybrid,2,0.7993521839402248,0.5433480392156863,0.7993521839402248,0.5329014559601498,0.24000000000000005,"[0.536, 0.0, 0.020035677879714577, 0.05, 0.016666666666666666, 0.819992295623632, 0.27745183244397087, 0.08837903045680348]"
2026-07-19T17:39:10.878088,15,Hybrid,2,0.8006396775717338,0.5264660822869778,0.8006396775717338,0.5337597850478225,0.24000000000000005,"[0.48683333333333323, 0.0, 0.008775076669074972, 0.05, 0.03333333333333333, 0.8266272056305659, 0.3341659937607887, 0.07387133596115354]"
2026-07-19T17:39:11.138217,16,Hybrid,2,0.8006396775717338,0.4597478680014831,0.8006396775717338,0.5337597850478225,0.24000000000000005,"[0.3861666666666667, 0.0, 0.05013769763550273, 0.025, 0.03333333333333333, 0.8800741505228282, 0.3112573089475704, 0.03386045178554815]"
2026-07-19T17:39:11.401126,17,Hybrid,2,0.8006396775717338,0.4904401154401154,0.8006396775717338,0.5337597850478225,0.24000000000000005,"[0.5348333333333335, 0.0, 0.023854730688647546, 0.125, 0.0, 0.8357600383279429, 0.32099858032020545, 0.08131401940829155]"
2026-07-19T17:39:11.655069,18,Hybrid,2,0.8006396775717338,0.4851097453906936,0.8006396775717338,0.5337597850478225,0.24000000000000005,"[0.4496666666666666, 0.0, 0.0063923764677533525, 0.025, 0.0, 0.8464228080107363, 0.3621734170985119, 0.06556718291627855]"
2026-07-19T17:39:11.912347,19,Hybrid,2,0.8006396775717338,0.47760348583878,0.8006396775717338,0.5337597850478225,0.24000000000000005,"[0.3453333333333334, 0.0, 0.051135790982472895, 0.05, 0.03333333333333333, 0.8779064566762269, 0.3019312268917832, 0.05921987955143436]"
2026-07-19T17:46:08.381928,0,Hybrid,3,0.7938587801048761,0.16880187273888062,0.7938587801048761,0.5292391867365841,0.29928966051280975,"[0.43983333333333335, 0.0, 0.017280660113890695, 0.025, 0.03333333333333333, 0.8337820902573642, 0.3181124053739839, 0.10410445557272834]"
2026-07-19T17:46:08.729646,1,Hybrid,4,0.7983994512737899,0.27497372193024366,0.7983994512737899,0.5322663008491932,0.449769060897034,"[0.44749999999999995, 0.0, 0.005088205494963942, 0.025, 0.016666666666666666, 0.8554690867563796, 0.3000657309092132, 0.06555178481173098]"
2026-07-19T17:46:09.079553,2,Hybrid,4,0.8240642762705263,0.34898514590703894,0.8240642762705263,0.5493761841803508,0.45560031745386004,"[0.4616666666666667, 0.0, 0.00982858051239555, 0.075, 0.05, 0.8330670339944255, 0.33055979075258657, 0.08550833430338775]"
2026-07-19T17:46:09.417073,3,Hybrid,4,0.8240642762705263,0.3267933692323936,0.8240642762705263,0.5493761841803508,0.45560031745386004,"[0.4211666666666667, 0.0, 0.01457268714048197, 0.0, 0.03333333333333333, 0.8238697060325606, 0.3274886794890347, 0.10298917133995784]"
2026-07-19T17:46:09.751510,4,Hybrid,4,0.8240642762705263,0.4198155467720685,0.8240642762705263,0.5493761841803508,0.45560031745386004,"[0.33399999999999996, 0.0, 0.021661815196297958, 0.025, 0.03333333333333333, 0.880253748020978, 0.33781219214104696, 0.07355754898725722]"
2026-07-19T17:46:10.086546,5,Hybrid,4,0.8240642762705263,0.36943907156673117,0.8240642762705263,0.5493761841803508,0.45560031745386004,"[0.4539999999999999, 0.0, 0.02308661201353122, 0.0, 0.05, 0.8445701948996005, 0.2889806904190738, 0.0625876451243469]"
2026-07-19T17:46:10.434859,6,Hybrid,4,0.8254623090907651,0.3899410774410774,0.8254623090907651,0.5503082060605101,0.45037690909234734,"[0.358, 0.0, 0.003496503496503497, 0.05, 0.016666666666666666, 0.8486700139752721, 0.35781780288859927, 0.06302198004035728]"
2026-07-19T17:46:10.779467,7,Hybrid,3,0.8308369136637019,0.4399761274267637,0.8308369136637019,0.5538912757758013,0.39663086336297876,"[0.3465, 0.0, 0.018597560975609755, 0.0, 0.03333333333333333, 0.859309493909427, 0.32807929590835905, 0.06964771247975406]"
