run_id,seed,baseline,chunk,loss,macro_f1,strategy,budget,fitness,faci_scalar,runtime_s,mem_peak_mb
1,42,Hybrid GA + GWO,0,0.6377668380737305,0.13635430038510912,Hybrid,3,0.8322826138723832,0.18580174038176062,28.351022005081177,63.58624076843262
1,42,Hybrid GA + GWO,1,1.6018849313259125,0.17652987690392036,Hybrid,3,0.8322826138723832,0.20799181784471316,10.68981122970581,63.58624076843262
1,42,Hybrid GA + GWO,2,0.6166025102138519,0.1766378684535918,Hybrid,3,0.8322826138723832,0.20471263801542872,11.232558250427246,63.58624076843262
1,42,Hybrid GA + GWO,3,0.6035570055246353,0.1386351119735237,Hybrid,3,0.8322826138723832,0.21055895749494158,6.441871881484985,63.58624076843262
1,42,Hybrid GA + GWO,4,0.7822111248970032,0.2616758241758242,Hybrid,3,0.8322826138723832,0.2316749610847065,5.495144367218018,63.58624076843262
1,42,Hybrid GA + GWO,5,1.5631814301013947,0.3072548771940253,Hybrid,3,0.8322826138723832,0.2032052433952387,5.46019721031189,63.58624076843262
1,42,Hybrid GA + GWO,6,1.517859309911728,0.3100542775911088,Hybrid,3,0.8322826138723832,0.19549980301584574,6.252920150756836,63.58624076843262
1,42,Hybrid GA + GWO,7,1.463513731956482,0.31777666482453715,Hybrid,3,0.8322826138723832,0.1866022447613637,5.918377637863159,63.58624076843262
1,42,Hybrid GA + GWO,8,1.4455127716064453,0.3336034099332839,Hybrid,3,0.8322826138723832,0.22846403355711428,5.839755296707153,63.58624076843262
1,42,Hybrid GA + GWO,9,1.336862862110138,0.29914598944078014,Hybrid,3,0.8322826138723832,0.22206263391307676,6.049021244049072,63.58624076843262
1,42,Hybrid GA + GWO,10,1.2687707245349884,0.3276097949799426,Hybrid,3,0.8322826138723832,0.22340436350510612,5.177288770675659,63.58624076843262
1,42,Hybrid GA + GWO,11,1.2212283611297607,0.4013909857283351,Hybrid,3,0.8322826138723832,0.20469900551641196,5.6492226123809814,63.58624076843262
1,42,Hybrid GA + GWO,12,1.2398144006729126,0.4412500593124567,Hybrid,3,0.8322826138723832,0.20458059736937861,4.997034549713135,63.58624076843262
1,42,Hybrid GA + GWO,13,1.143373817205429,0.47521641983764307,Hybrid,3,0.8322826138723832,0.19178560024171287,5.955734968185425,63.58624076843262
1,42,Hybrid GA + GWO,14,1.0188283026218414,0.4621050269118664,Hybrid,3,0.8322826138723832,0.20085791827098615,9.02363657951355,63.58624076843262
1,42,Hybrid GA + GWO,15,1.05763640999794,0.49645930813372685,Hybrid,3,0.8322826138723832,0.20429973151690045,6.120654106140137,63.58624076843262
1,42,Hybrid GA + GWO,16,1.036280632019043,0.5287879820138983,Hybrid,3,0.8322826138723832,0.18751127816824706,5.781845808029175,63.58624076843262
1,42,Hybrid GA + GWO,17,0.9670149087905884,0.47727635648558653,Hybrid,3,0.8322826138723832,0.2042704048165401,5.6053831577301025,63.58624076843262
1,42,Hybrid GA + GWO,18,0.9888292104005814,0.49695803014951956,Hybrid,3,0.8322826138723832,0.17467103305109344,5.398709535598755,63.58624076843262
1,42,Hybrid GA + GWO,19,0.8672352433204651,0.4945639333762345,Hybrid,3,0.8322826138723832,0.21168635761983357,5.754533767700195,63.58624076843262
