Timestamp,Chunk_ID,Strategy,Budget,Fitness,Macro_F1,Utility,Confidence,Cost,FACI_Vector
2026-07-19T19:17:19.243942,6,Hybrid,3,0.8322826138723832,0.3100542775911088,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.4535, 0.0, 0.006861985720532407, 0.025, 0.016666666666666666, 0.8010087097275698, 0.2805654557596625, 0.12871421942376024]",0.85
2026-07-19T19:17:26.124936,7,Hybrid,3,0.8322826138723832,0.31777666482453715,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.2985, 0.0, 0.002111810226368699, 0.125, 0.0, 0.8564547358813209, 0.2883417340221183, 0.08280826237064459]",0.85
2026-07-19T19:17:34.557165,8,Hybrid,3,0.8322826138723832,0.3336034099332839,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.5793333333333333, 0.0, 0.008261136032559359, 0.075, 0.03333333333333333, 0.8287276325825805, 0.36872159548449424, 0.05996607012189542]",0.9
2026-07-19T19:17:42.408287,9,Hybrid,3,0.8322826138723832,0.29914598944078014,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.5373333333333333, 0.0, 0.03489139308200696, 0.0, 0.05, 0.8339724437049549, 0.4126758474513571, 0.06564095835144533]",0.9
2026-07-19T19:17:47.586982,10,Hybrid,3,0.8322826138723832,0.3276097949799426,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.5210000000000001, 0.0, 0.025978150539045942, 0.075, 0.03333333333333333, 0.8494948190719798, 0.3725613294811666, 0.04568692735601265]",0.9
2026-07-19T19:17:53.236357,11,Hybrid,3,0.8322826138723832,0.4013909857283351,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.4531666666666667, 0.0, 0.05185794076902932, 0.025, 0.03333333333333333, 0.8313291847889804, 0.29318748136752326, 0.09410314452073845]",0.85
2026-07-19T19:17:58.826018,12,Hybrid,3,0.8322826138723832,0.4412500593124567,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.3983333333333333, 0.0, 0.0, 0.075, 0.05, 0.8210426179403981, 0.3492434425536421, 0.11551991319974561]",0.85
2026-07-19T19:18:05.480416,13,Hybrid,3,0.8322826138723832,0.47521641983764307,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.3443333333333333, 0.0, 0.016052371984575375, 0.05, 0.03333333333333333, 0.8660144678318098, 0.3353153457319518, 0.06761429754317058]",0.85
2026-07-19T19:18:16.812069,14,Hybrid,3,0.8322826138723832,0.4621050269118664,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.4168333333333333, 0.0, 0.02442228755985828, 0.025, 0.0, 0.8472340268209925, 0.38212184292543167, 0.0798398816236496]",0.85
2026-07-19T19:18:22.930277,15,Hybrid,3,0.8322826138723832,0.49645930813372685,0.8322826138723832,0.5548550759149221,0.3821738612761664,"[0.4651666666666666, 0.0, 0.020404356942361052, 0.075, 0.03333333333333333, 0.8566818514177135, 0.27245617068549877, 0.03966942431891767]",0.85
